database_name	iJO1366
database_version	iJO1366
0	C20H23N7O7	10fthf_c	5fthf_c
0	C27H52O5	12dgr120_c	12dgr120_p
0	C31H60O5	12dgr140_c	12dgr140_p
0	C31H56O5	12dgr141_c	12dgr141_p
0	C35H68O5	12dgr160_c	12dgr160_p
0	C35H64O5	12dgr161_c	12dgr161_p
0	C39H76O5	12dgr180_c	12dgr180_p
0	C39H72O5	12dgr181_c	12dgr181_p
0	C3H8O2	12ppd__R_c	12ppd__S_c	12ppd__R_e	12ppd__S_e	12ppd__R_p	12ppd__S_p
0	C3H8O10P2	13dpg_c
0	C32H42N7O19P3S1	14dhncoa_c
0	C36H62O31	14glucan_c	malthx_c	14glucan_e	malthx_e	14glucan_p	malthx_p
0	C5H14N2	15dap_c	15dap_e	15dap_p
0	C15H31O7P1	1ddecg3p_c	2ddecg3p_c	1ddecg3p_p	2ddecg3p_p
0	C19H37O7P1	1hdec9eg3p_c	2hdec9eg3p_c	1hdec9eg3p_p	2hdec9eg3p_p
0	C19H39O7P1	1hdecg3p_c	2hdecg3p_c	1hdecg3p_p	2hdecg3p_p
0	C21H41O7P1	1odec11eg3p_c	2odec11eg3p_c	1odec11eg3p_p	2odec11eg3p_p
0	C21H43O7P1	1odecg3p_c	2odecg3p_c	1odecg3p_p	2odecg3p_p
0	C5H7N1O2	1pyr5c_c
0	C6H8O7	5dh4dglc_c	23doguln_c	25dkglcn_c	cit_c	icit_c	cit_e	cit_p
0	C17H33O7P1	2tdec7eg3p_c	1tdec7eg3p_c	1tdec7eg3p_p	2tdec7eg3p_p
0	C5H10O4	5drib_c	23dhmb_c	dxyl_c
0	C17H35O7P1	2tdecg3p_c	1tdecg3p_c	1tdecg3p_p	2tdecg3p_p
0	C26H46N7O26P5S1	2tpr3dpcoa_c
0	C3H8N2O2	23dappa_c	23dappa_e	23dappa_p
0	C11H15N5O3S	5mta_c
0	C9H8O4	34hpp_c	dhcinnm_c
0	C7H8O4	23ddhb_c
0	C10H12N5O7P1	35cgmp_c	23cgmp_e	23cgmp_p
0	C20H25N7O6	5mthf_c
0	C27H42N7O19P3S1	23dhacoa_c
0	C6H12O4S	5mtr_c	5mtr_e	5mtr_p
0	C3H5N1O2	3amac_c
0	C7H6O4	23dhb_c
0	C7H12O5	3c2hmp_c	3c3hmp_c
0	C14H19N2O7P1	5prdmbz_c
0	C17H18N5O10P1	23dhba_c
0	C7H9N5O2	6hmhpt_c
0	C10H11N1O6	23dhbzs_c
0	C7H10O5	3c4mop_c	skm_c	skm_e	skm_p
0	C7H11N5O8P2	6hmhptpp_c
0	C7H7N1O4	23dhdp_c
0	C6H10O7	3dhguln_c	2dhguln_c	5dglcn_c	fruur_c	galur_c	glcur_c	5dglcn_e	tagur_c	fruur_e	galur_e	glcur_e	5dglcn_p	galur_p	glcur_p	fruur_p
0	C6H11O10P1	3dhgulnp_c	glcur1p_e	glcur1p_p
0	C6H13O10P1	6pgc_c
0	C6H12O4	23dhmp_c	pant__R_c
0	C6H11O9P1	6pgl_c	2ddg6p_c	2dh3dgal6p_c
0	C7H10O6	3dhq_c
0	C7H8O5	3dhsk_c
0	C9H17NO3	8aonn_c
0	C13H19N4O12P1	25aics_c
0	S4Fe3	3fe4s_c
0	C8H14N2O5	LalaDglu_c	LalaLglu_c	LalaDglu_e	LalaLglu_e	LalaDglu_p	LalaLglu_p
0	C9H16N5O8P1	25drapp_c
0	C15H26N4O8	LalaDgluMdap_c	LalaDgluMdap_e	LalaDgluMdap_p
0	C27H44N7O20P3S1	3hadpcoa_c
0	C7H14N2O4	26dap_LL_c	26dap__M_c	26dap__M_e	26dap__M_p
0	C25H42N7O18P3S1	3hbcoa_c
0	C18H31N5O9	LalaDgluMdapDala_c	LalaDgluMdapDala_e	LalaDgluMdapDala_p
0	C9H21N3O1	N1aspmd_c	n8aspmd_c
